sep=','
53,"Eragon (The Inheritance Cycle, #1)",https://images.gr-assets.com/books/1366212852m/113436.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Before-Christmas-306935/1
54,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",https://images.gr-assets.com/books/1327656754m/11.jpg,https://www.onlinereadfreebooks.com/en/The-Sea-of-Monsters/1
55,Brave New World,https://images.gr-assets.com/books/1487389574m/5129.jpg,https://www.onlinereadfreebooks.com/en/One-for-the-Money-335809/1
56,"Breaking Dawn (Twilight, #4)",https://images.gr-assets.com/books/1361039438m/1162543.jpg,https://www.onlinereadfreebooks.com/en/Montana-Sky-589509/1
57,The Secret Life of Bees,https://images.gr-assets.com/books/1473454532m/37435.jpg,https://www.onlinereadfreebooks.com/en/Harry-Bosch-Novels-The-Volume-2-642970/1
58,The Adventures of Huckleberry Finn,https://images.gr-assets.com/books/1405973850m/2956.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Cursed-Child/1
59,Charlotte's Web,https://images.gr-assets.com/books/1439632243m/24178.jpg,https://www.onlinereadfreebooks.com/en/Incident-In-Rhodes-129706/1
60,The Curious Incident of the Dog in the Night-Time,https://images.gr-assets.com/books/1479863624m/1618.jpg,https://www.onlinereadfreebooks.com/en/Ruin-864068/1
61,The Girl on the Train,https://images.gr-assets.com/books/1490903702m/22557272.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Philosophers-Stone/1
62,"The Golden Compass (His Dark Materials, #1)",https://images.gr-assets.com/books/1451271747m/119322.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Saga-3-Eclipse-822729/1
63,Wuthering Heights,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.onlinereadfreebooks.com/en/The-Twilight-Before-Christmas-306935/1
64,My Sister's Keeper,https://images.gr-assets.com/books/1369504683m/10917.jpg,https://www.onlinereadfreebooks.com/en/The-Sea-of-Monsters/1
65,Slaughterhouse-Five,https://images.gr-assets.com/books/1440319389m/4981.jpg,https://www.onlinereadfreebooks.com/en/One-for-the-Money-335809/1
66,Gone with the Wind,https://images.gr-assets.com/books/1328025229m/18405.jpg,https://www.onlinereadfreebooks.com/en/Montana-Sky-589509/1
67,A Thousand Splendid Suns,https://images.gr-assets.com/books/1345958969m/128029.jpg,https://www.onlinereadfreebooks.com/en/Harry-Bosch-Novels-The-Volume-2-642970/1
68,The Perks of Being a Wallflower,https://images.gr-assets.com/books/1167352178m/22628.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Cursed-Child/1
69,"Insurgent (Divergent, #2)",https://images.gr-assets.com/books/1325667729m/11735983.jpg,https://www.onlinereadfreebooks.com/en/Incident-In-Rhodes-129706/1
70,"Ender's Game (Ender's Saga, #1)",https://images.gr-assets.com/books/1408303130m/375802.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Philosophers-Stone/1
71,Frankenstein,https://images.gr-assets.com/books/1381512375m/18490.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Saga-3-Eclipse-822729/1
72,The Shining (The Shining #1),https://images.gr-assets.com/books/1353277730m/11588.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Before-Christmas-306935/1
73,"The Host (The Host, #1)",https://images.gr-assets.com/books/1318009171m/1656001.jpg,https://www.onlinereadfreebooks.com/en/The-Sea-of-Monsters/1
74,Looking for Alaska,https://images.gr-assets.com/books/1394798630m/99561.jpg,https://www.onlinereadfreebooks.com/en/One-for-the-Money-335809/1
75,"Bridget Jones's Diary (Bridget Jones, #1)",https://images.gr-assets.com/books/1292060045m/227443.jpg,https://www.onlinereadfreebooks.com/en/Montana-Sky-589509/1
76,Sense and Sensibility,https://images.gr-assets.com/books/1397245675m/14935.jpg,https://www.onlinereadfreebooks.com/en/Harry-Bosch-Novels-The-Volume-2-642970/1
77,"Holes (Holes, #1)",https://images.gr-assets.com/books/1327781893m/38709.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Cursed-Child/1
78,"The Devil Wears Prada (The Devil Wears Prada, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.onlinereadfreebooks.com/en/Incident-In-Rhodes-129706/1
79,The Odyssey,https://images.gr-assets.com/books/1390173285m/1381.jpg,https://www.onlinereadfreebooks.com/en/Ruin-864068/1
80,The Little Prince,https://images.gr-assets.com/books/1367545443m/157993.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Philosophers-Stone/1
81,The Glass Castle,https://images.gr-assets.com/books/1400930557m/7445.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Saga-3-Eclipse-822729/1
82,Into the Wild,https://images.gr-assets.com/books/1403173986m/1845.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Philosophers-Stone/1
83,A Tale of Two Cities,https://images.gr-assets.com/books/1344922523m/1953.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Saga-3-Eclipse-822729/1
84,"Jurassic Park (Jurassic Park, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.onlinereadfreebooks.com/en/The-Twilight-Before-Christmas-306935/1
85,The Giving Tree,https://images.gr-assets.com/books/1174210942m/370493.jpg,https://www.onlinereadfreebooks.com/en/The-Sea-of-Monsters/1
86,A Time to Kill,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.onlinereadfreebooks.com/en/One-for-the-Money-335809/1
87,Night (The Night Trilogy #1),https://images.gr-assets.com/books/1473495285m/1617.jpg,https://www.onlinereadfreebooks.com/en/Montana-Sky-589509/1
88,Paper Towns,https://images.gr-assets.com/books/1349013610m/6442769.jpg,https://www.onlinereadfreebooks.com/en/Harry-Bosch-Novels-The-Volume-2-642970/1
89,The Princess Bride ,https://images.gr-assets.com/books/1327903636m/21787.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Cursed-Child/1
90,The Outsiders,https://images.gr-assets.com/books/1442129426m/231804.jpg,https://www.onlinereadfreebooks.com/en/Incident-In-Rhodes-129706/1
91,"The Maze Runner (Maze Runner, #1)",https://images.gr-assets.com/books/1375596592m/6186357.jpg,https://www.onlinereadfreebooks.com/en/Ruin-864068/1
92,"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything (Freakonomics, #1)",https://images.gr-assets.com/books/1327909092m/1202.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Philosophers-Stone/1
93,The Secret Garden,https://images.gr-assets.com/books/1327873635m/2998.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Saga-3-Eclipse-822729/1
94,One Hundred Years of Solitude,https://images.gr-assets.com/books/1327881361m/320.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Before-Christmas-306935/1
95,The Picture of Dorian Gray,https://images.gr-assets.com/books/1424596966m/5297.jpg,https://www.onlinereadfreebooks.com/en/The-Sea-of-Monsters/1
96,"Fifty Shades Freed (Fifty Shades, #3)",https://images.gr-assets.com/books/1336418837m/13536860.jpg,https://www.onlinereadfreebooks.com/en/One-for-the-Money-335809/1
97,Dracula,https://images.gr-assets.com/books/1387151694m/17245.jpg,https://www.onlinereadfreebooks.com/en/Montana-Sky-589509/1
98,"The Girl Who Played with Fire (Millennium, #2)",https://images.gr-assets.com/books/1351778881m/5060378.jpg,https://www.onlinereadfreebooks.com/en/Harry-Bosch-Novels-The-Volume-2-642970/1
99,"Fifty Shades Darker (Fifty Shades, #2)",https://images.gr-assets.com/books/1358266080m/11857408.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Cursed-Child/1
100,The Poisonwood Bible,https://images.gr-assets.com/books/1412242487m/7244.jpg,https://www.onlinereadfreebooks.com/en/Incident-In-Rhodes-129706/1
101,Me Talk Pretty One Day,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.onlinereadfreebooks.com/en/Ruin-864068/1
102,Where the Wild Things Are,https://images.gr-assets.com/books/1384434560m/19543.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Philosophers-Stone/1
103,The Count of Monte Cristo,https://images.gr-assets.com/books/1309203605m/7126.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Saga-3-Eclipse-822729/1
104,The Road,https://images.gr-assets.com/books/1439197219m/6288.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Before-Christmas-306935/1
105,"Allegiant (Divergent, #3)",https://images.gr-assets.com/books/1395582745m/18710190.jpg,https://www.onlinereadfreebooks.com/en/The-Sea-of-Monsters/1
106,Bossypants,https://images.gr-assets.com/books/1481509554m/9418327.jpg,https://www.onlinereadfreebooks.com/en/One-for-the-Money-335809/1
107,A Walk to Remember,https://images.gr-assets.com/books/1385738968m/3473.jpg,https://www.onlinereadfreebooks.com/en/Montana-Sky-589509/1
108,"Confessions of a Shopaholic (Shopaholic, #1)",https://images.gr-assets.com/books/1327872404m/9416.jpg,https://www.onlinereadfreebooks.com/en/Harry-Bosch-Novels-The-Volume-2-642970/1
109,Les Mis‚rables,https://images.gr-assets.com/books/1411852091m/24280.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Cursed-Child/1
110,"A Clash of Kings  (A Song of Ice and Fire, #2)",https://images.gr-assets.com/books/1358254974m/10572.jpg,https://www.onlinereadfreebooks.com/en/Incident-In-Rhodes-129706/1
111,The Memory Keeper's Daughter,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.onlinereadfreebooks.com/en/Ruin-864068/1
112,"Me Before You (Me Before You, #1)",https://images.gr-assets.com/books/1357108762m/15507958.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Philosophers-Stone/1
113,Catch-22,https://images.gr-assets.com/books/1463157317m/168668.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Saga-3-Eclipse-822729/1
114,Tuesdays with Morrie,https://images.gr-assets.com/books/1423763749m/6900.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Before-Christmas-306935/1
115,Middlesex,https://images.gr-assets.com/books/1437029776m/2187.jpg,https://www.onlinereadfreebooks.com/en/The-Sea-of-Monsters/1
116,The Adventures of Tom Sawyer,https://images.gr-assets.com/books/1404811979m/24583.jpg,https://www.onlinereadfreebooks.com/en/One-for-the-Money-335809/1
117,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",https://images.gr-assets.com/books/1329061522m/18131.jpg,https://www.onlinereadfreebooks.com/en/Montana-Sky-589509/1
118,The Joy Luck Club,https://images.gr-assets.com/books/1304978653m/7763.jpg,https://www.onlinereadfreebooks.com/en/Harry-Bosch-Novels-The-Volume-2-642970/1
119,The Handmaid's Tale,https://images.gr-assets.com/books/1498057733m/38447.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Cursed-Child/1
120,"The Sisterhood of the Traveling Pants (Sisterhood, #1)",https://images.gr-assets.com/books/1461611233m/452306.jpg,https://www.onlinereadfreebooks.com/en/Incident-In-Rhodes-129706/1
121,Lolita,https://images.gr-assets.com/books/1377756377m/7604.jpg,https://www.onlinereadfreebooks.com/en/Ruin-864068/1
122,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",https://images.gr-assets.com/books/1437733293m/37442.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Philosophers-Stone/1
123,"The Firm (Penguin Readers, Level 5)",https://images.gr-assets.com/books/1418465200m/5358.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Saga-3-Eclipse-822729/1
124,Room,https://images.gr-assets.com/books/1344265419m/7937843.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Before-Christmas-306935/1
125,Hamlet,https://images.gr-assets.com/books/1351051208m/1420.jpg,https://www.onlinereadfreebooks.com/en/The-Sea-of-Monsters/1
126,Dune (Dune Chronicles #1),https://images.gr-assets.com/books/1434908555m/234225.jpg,https://www.onlinereadfreebooks.com/en/One-for-the-Money-335809/1
127,The Tipping Point: How Little Things Can Make a Big Difference,https://images.gr-assets.com/books/1473396980m/2612.jpg,https://www.onlinereadfreebooks.com/en/Montana-Sky-589509/1
128,Steve Jobs,https://images.gr-assets.com/books/1327861368m/11084145.jpg,https://www.onlinereadfreebooks.com/en/Harry-Bosch-Novels-The-Volume-2-642970/1
129,One Flew Over the Cuckoo's Nest,https://images.gr-assets.com/books/1485308778m/332613.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Cursed-Child/1
130,The Old Man and the Sea,https://images.gr-assets.com/books/1329189714m/2165.jpg,https://www.onlinereadfreebooks.com/en/Incident-In-Rhodes-129706/1
131,The Grapes of Wrath,https://images.gr-assets.com/books/1352912927m/4395.jpg,https://www.onlinereadfreebooks.com/en/Ruin-864068/1
132,The Five People You Meet in Heaven,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Philosophers-Stone/1
133,"Anne of Green Gables (Anne of Green Gables, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.onlinereadfreebooks.com/en/The-Twilight-Saga-3-Eclipse-822729/1
134,"City of Glass (The Mortal Instruments, #3)",https://images.gr-assets.com/books/1369452339m/3777732.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Before-Christmas-306935/1
135,"A Storm of Swords (A Song of Ice and Fire, #3)",https://images.gr-assets.com/books/1497931121m/62291.jpg,https://www.onlinereadfreebooks.com/en/The-Sea-of-Monsters/1
136,Divine Secrets of the Ya-Ya Sisterhood,https://images.gr-assets.com/books/1408313524m/137791.jpg,https://www.onlinereadfreebooks.com/en/One-for-the-Money-335809/1
137,"Outlander (Outlander, #1)",https://images.gr-assets.com/books/1402600310m/10964.jpg,https://www.onlinereadfreebooks.com/en/Montana-Sky-589509/1
138,The Scarlet Letter,https://images.gr-assets.com/books/1404810944m/12296.jpg,https://www.onlinereadfreebooks.com/en/Harry-Bosch-Novels-The-Volume-2-642970/1
139,"Miss Peregrine?s Home for Peculiar Children (Miss Peregrine?s Peculiar Children, #1)",https://images.gr-assets.com/books/1472782916m/9460487.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Cursed-Child/1
140,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",https://images.gr-assets.com/books/1327708260m/6892870.jpg,https://www.onlinereadfreebooks.com/en/Incident-In-Rhodes-129706/1
141,The Martian,https://images.gr-assets.com/books/1413706054m/18007564.jpg,https://www.onlinereadfreebooks.com/en/Ruin-864068/1
142,"The Pillars of the Earth (The Kingsbridge Series, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Philosophers-Stone/1
143,All the Light We Cannot See,https://images.gr-assets.com/books/1451445646m/18143977.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Saga-3-Eclipse-822729/1
144,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",https://images.gr-assets.com/books/1327861115m/8664353.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Before-Christmas-306935/1
145,Deception Point,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.onlinereadfreebooks.com/en/The-Sea-of-Monsters/1
146,The Goldfinch,https://images.gr-assets.com/books/1451554970m/17333223.jpg,https://www.onlinereadfreebooks.com/en/One-for-the-Money-335809/1
147,Thirteen Reasons Why,https://images.gr-assets.com/books/1333822506m/1217100.jpg,https://www.onlinereadfreebooks.com/en/Montana-Sky-589509/1
148,Girl with a Pearl Earring,https://images.gr-assets.com/books/1327197580m/2865.jpg,https://www.onlinereadfreebooks.com/en/Harry-Bosch-Novels-The-Volume-2-642970/1
149,"If I Stay (If I Stay, #1)",https://images.gr-assets.com/books/1347462970m/4374400.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Cursed-Child/1
150,The Red Tent,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://www.onlinereadfreebooks.com/en/Incident-In-Rhodes-129706/1
151,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",https://images.gr-assets.com/books/1400602661m/28186.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Philosophers-Stone/1
152,Dear John,https://images.gr-assets.com/books/1397749854m/5526.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Saga-3-Eclipse-822729/1
153,"City of Ashes (The Mortal Instruments, #2)",https://images.gr-assets.com/books/1432730356m/1582996.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Before-Christmas-306935/1
154,Macbeth,https://images.gr-assets.com/books/1459795224m/8852.jpg,https://www.onlinereadfreebooks.com/en/The-Sea-of-Monsters/1
155,"The Two Towers (The Lord of the Rings, #2)",https://images.gr-assets.com/books/1298415523m/15241.jpg,https://www.onlinereadfreebooks.com/en/One-for-the-Money-335809/1
156,"Something Borrowed (Darcy & Rachel, #1)",https://images.gr-assets.com/books/1305063535m/42156.jpg,https://www.onlinereadfreebooks.com/en/Montana-Sky-589509/1
157,Green Eggs and Ham,https://images.gr-assets.com/books/1468680100m/23772.jpg,https://www.onlinereadfreebooks.com/en/Harry-Bosch-Novels-The-Volume-2-642970/1
158,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",https://images.gr-assets.com/books/1309211401m/6310.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Cursed-Child/1
159,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",https://images.gr-assets.com/books/1443142158m/2120932.jpg,https://www.onlinereadfreebooks.com/en/Incident-In-Rhodes-129706/1
160,Great Expectations,https://images.gr-assets.com/books/1327920219m/2623.jpg,https://www.onlinereadfreebooks.com/en/Ruin-864068/1
161,"The Return of the King (The Lord of the Rings, #3)",https://images.gr-assets.com/books/1389977161m/18512.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Philosophers-Stone/1
162,The Stranger,https://images.gr-assets.com/books/1349927872m/49552.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Saga-3-Eclipse-822729/1
163,"The Lost Hero (The Heroes of Olympus, #1)",https://images.gr-assets.com/books/1464201003m/7736182.jpg,https://www.onlinereadfreebooks.com/en/Harry-Potter-and-the-Philosophers-Stone/1
164,Eleanor & Park,https://images.gr-assets.com/books/1341952742m/15745753.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Saga-3-Eclipse-822729/1
165,"A Feast for Crows (A Song of Ice and Fire, #4)",https://images.gr-assets.com/books/1429538615m/13497.jpg,https://www.onlinereadfreebooks.com/en/The-Twilight-Before-Christmas-306935/1
